Student_ID,Age,Gender,Department,Year,Hours_Studied,Attendance,Previous_Marks,Assignment_Score,Internal_Marks,Quiz_Score,Practical_Score,Study_Hours_Per_Day,Sleep_Hours,Class_Participation,Internet_Usage,Final_Marks,Passed
S0350,21,Male,ME,3,0.6,70.9,63.6,72.9,54.2,73.1,58.1,0.4,7.3,Low,3.3,28.9,0
S1080,23,Female,IT,3,8.8,76.4,58.5,50.1,68.8,49.4,67.6,3.6,7.6,High,6.8,44.4,1
S0239,21,Male,ME,4,3.3,72.1,63.8,68.3,66.7,69.1,79.5,3.0,7.9,Medium,3.7,46.1,1
S0214,19,Female,CSE,2,3.0,76.1,55.9,64.0,64.7,52.8,51.0,2.0,7.0,Medium,8.6,52.9,1
S1776,20,Female,IT,1,8.9,91.4,68.1,87.2,73.6,82.0,74.9,3.1,8.7,Medium,5.3,47.9,1
S1139,20,Male,ME,3,12.2,92.9,70.1,88.4,100.0,76.5,95.9,4.7,7.5,High,4.7,61.8,1
S0794,21,Male,IT,2,2.3,59.4,42.1,21.4,46.7,45.8,49.0,1.7,7.5,Low,3.7,44.3,1
S1587,21,Male,IT,2,4.7,76.7,72.9,51.7,68.5,73.7,68.4,4.4,8.4,High,2.4,52.9,1
S1583,21,Male,Civil,1,8.6,74.2,69.7,70.9,62.9,72.5,63.1,1.9,7.4,High,4.3,61.4,1
S1672,23,Male,IT,3,2.0,55.3,61.8,74.0,49.3,57.8,67.9,5.1,7.3,Low,6.1,46.8,1
S0524,22,Male,ME,1,4.6,61.2,42.9,61.3,48.8,52.6,61.9,2.1,8.4,Low,4.7,40.5,1
S0233,21,Female,IT,3,1.4,42.7,65.5,46.6,55.6,43.8,56.7,1.2,7.7,Low,5.0,34.1,0
S0645,18,Male,ME,1,2.4,41.6,37.3,33.4,37.2,52.3,48.4,0.3,7.2,Low,5.5,25.1,0
S1508,21,Male,IT,2,2.6,60.2,36.2,46.3,45.5,45.9,48.2,0.3,6.9,Low,3.7,30.6,0
S0534,21,Male,IT,1,0.5,54.8,47.5,65.8,50.3,45.5,50.8,0.7,6.8,Low,2.2,30.2,0
S1942,20,Female,CSE,3,7.6,100.0,85.0,75.1,71.6,69.1,82.7,0.7,6.3,High,4.7,53.7,1
S0604,18,Male,IT,4,1.1,53.3,59.8,85.0,61.7,57.7,77.1,4.1,5.0,Medium,1.9,41.0,1
S1330,20,Female,ECE,3,0.5,57.5,51.0,76.8,72.1,42.2,57.6,0.6,7.0,Medium,5.8,33.9,0
S1075,25,Female,AIML,2,4.8,77.5,50.5,77.8,59.3,54.9,77.6,4.3,7.9,High,5.2,46.4,1
S1305,21,Male,IT,1,4.4,50.8,26.1,55.8,46.0,59.1,52.4,1.5,6.9,Low,1.3,40.2,1
S0061,20,Male,IT,2,4.9,69.0,44.4,52.9,65.7,75.6,53.8,0.7,4.9,Low,3.8,46.9,1
S1264,20,Male,CSE,1,0.5,51.3,41.6,49.2,55.3,37.5,49.8,0.6,9.3,Low,2.7,25.1,0
S0093,22,Male,ECE,2,0.9,70.5,43.7,59.2,47.2,42.6,64.8,1.6,7.6,Low,2.1,39.0,0
S0667,19,Male,CSE,2,5.3,79.2,67.0,58.5,55.4,69.7,72.6,2.6,6.7,Medium,2.9,45.3,1
S0281,23,Male,CSE,4,3.9,62.4,44.9,58.4,55.4,50.4,73.9,2.3,6.9,Medium,1.6,44.6,1
S1114,21,Male,ME,1,3.0,42.5,32.0,40.2,47.1,29.4,37.6,1.7,9.2,Low,1.3,36.8,0
S0360,21,Male,CSE,3,3.1,67.6,42.2,56.3,40.3,57.3,41.0,3.1,6.9,Low,3.9,28.9,0
S1129,20,Female,IT,2,3.3,69.0,71.3,71.6,81.8,71.3,79.1,1.5,6.7,Low,1.1,45.5,1
S1170,19,Male,EEE,1,0.5,66.7,73.2,64.1,59.4,53.1,78.8,0.7,6.6,Low,4.9,41.9,1
S0848,25,Male,CSE,2,1.9,75.0,57.2,65.8,57.3,37.5,73.0,0.9,6.4,Low,3.4,31.5,0
S1522,23,Male,ECE,2,7.4,91.5,62.6,61.1,72.1,65.1,66.2,0.9,8.5,Medium,3.2,45.0,1
S0111,19,Male,ECE,4,1.1,36.4,30.0,64.3,54.1,26.5,49.1,0.3,6.5,Low,3.1,35.0,0
S0043,18,Male,ECE,2,2.6,80.4,45.5,58.7,48.4,69.0,57.6,0.8,6.6,Medium,2.7,42.3,1
S0126,20,Female,ME,4,8.6,83.5,74.4,71.4,74.6,78.1,86.4,3.1,7.1,High,5.1,60.2,1
S0205,21,Female,CSE,1,7.8,72.1,88.9,85.9,79.4,90.1,77.8,4.0,6.0,High,2.7,57.9,1
S0053,23,Male,Civil,3,2.1,56.1,55.7,36.0,30.8,34.6,40.6,0.3,8.3,Low,3.0,29.6,0
S0546,20,Male,EEE,1,3.0,94.5,70.3,74.3,72.0,56.6,73.8,3.3,7.9,High,5.4,55.1,1
S0069,18,Male,ME,1,4.9,58.8,56.2,70.8,49.9,59.0,70.4,1.1,7.2,Medium,2.4,46.8,1
S1741,22,Female,Civil,3,4.6,53.4,41.9,36.2,25.0,45.9,51.0,0.3,8.7,Low,2.9,34.3,0
S1548,21,Male,CSE,1,6.9,65.3,64.9,47.9,60.1,54.2,79.0,4.3,7.5,Medium,6.3,47.8,1
S0184,23,Male,IT,4,10.5,100.0,98.0,85.4,98.1,89.2,83.9,4.4,6.5,High,1.4,73.1,1
S0138,21,Female,IT,4,7.7,69.8,74.5,79.1,79.7,57.2,73.9,1.5,6.8,Medium,4.1,57.3,1
S0900,18,Male,AIML,2,8.6,53.9,59.6,66.9,69.6,50.4,67.5,3.3,5.7,Low,5.3,51.9,1
S0797,23,Male,CSE,4,2.9,68.8,52.6,55.0,58.9,33.4,62.3,2.1,6.1,Low,2.7,38.5,0
S0133,18,Female,ME,3,3.2,76.9,62.2,53.1,62.0,65.0,67.7,2.7,7.3,Medium,5.6,41.3,1
S0081,22,Male,ME,2,1.9,53.8,57.1,51.3,63.5,30.1,79.8,3.8,6.3,Low,5.0,40.1,1
S1987,22,Male,ECE,4,2.8,60.1,49.5,49.2,49.3,55.9,65.6,1.9,7.9,Low,3.5,46.8,1
S1541,21,Male,CSE,1,6.7,89.9,66.6,68.3,79.8,58.1,87.4,2.3,8.6,Low,0.5,41.7,1
S0542,21,Female,ECE,4,2.3,69.5,49.4,56.8,57.1,64.6,66.8,1.9,8.6,Low,4.7,48.8,1
S1669,18,Male,CSE,4,8.0,94.6,75.6,86.3,91.3,66.3,89.5,6.8,5.0,Medium,4.2,48.1,1
S0984,18,Female,Civil,4,2.5,49.8,26.6,56.2,55.5,47.2,61.5,0.3,9.3,Low,5.3,34.9,0
S0166,22,Female,IT,2,4.7,81.3,69.3,45.6,54.8,53.5,60.5,1.8,8.7,Low,3.4,45.0,1
S0249,24,Female,ECE,3,6.0,62.8,50.8,77.9,70.8,60.2,65.4,1.3,8.2,Medium,3.2,58.4,1
S0447,25,Male,CSE,4,4.0,41.3,38.8,58.7,64.7,52.2,67.5,1.8,6.6,Low,7.0,33.6,0
S1515,19,Female,CSE,3,3.6,76.6,56.5,54.5,59.5,49.3,50.0,4.1,7.2,Medium,2.5,39.6,0
S0859,21,Male,AIML,4,5.2,92.5,61.7,81.2,59.5,44.5,73.0,1.6,3.9,Medium,3.5,55.9,1
S1212,20,Female,CSE,1,4.5,48.3,54.7,65.4,44.4,63.4,64.4,0.3,9.1,High,3.5,44.1,1
S0098,20,Female,CSE,4,0.5,30.5,44.0,55.5,56.2,50.6,34.6,0.9,7.4,Low,3.6,38.6,0
S1974,20,Female,Civil,4,7.0,89.9,73.1,68.7,56.0,67.8,71.9,2.2,5.2,High,3.7,62.2,1
S0738,22,Female,IT,1,6.3,53.0,52.8,62.5,65.6,52.1,56.3,1.4,6.5,Medium,4.5,48.4,1
S1256,20,Male,ECE,3,3.0,45.6,69.4,65.6,69.9,71.4,67.8,3.7,7.7,Medium,4.4,51.9,1
S0103,20,Male,ECE,2,0.5,72.8,82.0,81.6,75.8,56.6,86.8,2.1,8.6,Medium,2.9,44.8,1
S0435,18,Female,CSE,4,4.8,100.0,75.4,72.8,76.1,80.4,70.4,3.8,5.4,Medium,0.9,56.2,1
S0075,21,Female,ME,2,6.1,88.8,55.4,85.8,52.4,64.5,61.1,2.0,6.9,High,4.8,47.6,1
S1792,22,Male,ME,1,2.6,62.1,47.8,53.8,66.4,71.2,49.7,3.8,6.2,Low,3.1,43.4,1
S1235,21,Male,ECE,2,1.5,87.1,50.2,68.8,52.1,66.4,47.7,3.2,5.3,Low,8.3,45.3,1
S0919,22,Male,EEE,3,10.1,73.3,80.0,91.7,81.0,81.1,88.6,3.9,4.4,High,4.7,65.8,1
S1712,18,Female,AIML,2,2.0,82.3,58.1,60.2,54.0,70.1,59.7,1.5,7.0,Low,3.1,53.4,1
S1671,20,Male,Civil,3,3.6,51.6,62.1,62.2,48.9,61.8,67.3,1.9,7.2,Low,5.4,32.8,0
S1621,20,Female,CSE,4,1.7,58.7,31.2,60.2,34.1,37.1,57.0,2.5,6.3,Low,3.3,35.3,0
S0763,19,Female,EEE,1,5.5,91.4,70.2,56.3,76.0,64.8,85.1,2.8,5.7,Low,1.2,53.3,1
S0990,22,Female,EEE,1,5.6,76.3,57.7,72.4,58.1,53.2,69.8,2.6,6.7,Low,2.9,51.0,1
S0389,22,Female,CSE,2,4.9,71.0,73.7,67.5,62.2,68.0,75.1,3.2,6.3,High,0.5,59.7,1
S0236,22,Female,IT,4,7.3,65.1,87.3,83.2,80.9,63.7,84.2,2.0,7.1,High,2.6,57.4,1
S1507,21,Female,ECE,2,12.7,100.0,65.7,85.8,91.4,63.4,64.4,5.4,6.3,High,0.5,53.9,1
S0268,21,Female,CSE,1,6.7,100.0,64.3,97.5,82.5,71.6,92.7,1.5,6.7,Medium,1.1,76.9,1
S1188,18,Male,IT,2,5.2,97.4,75.9,76.4,72.9,53.5,81.3,3.4,8.2,High,4.9,59.7,1
S0118,19,Female,IT,4,3.8,69.4,55.4,61.7,57.3,58.1,78.2,0.4,7.9,Low,2.4,42.6,1
S1607,18,Female,Civil,1,5.0,72.3,82.6,82.0,75.6,75.6,86.7,4.7,6.1,Medium,4.5,67.7,1
S0674,21,Male,CSE,1,6.8,75.5,55.1,71.0,58.0,68.9,73.5,1.9,7.2,Low,1.3,52.0,1
S0250,22,Male,AIML,1,3.6,67.5,71.4,70.9,76.6,78.0,73.3,3.9,6.0,High,0.5,45.0,1
S1453,22,Female,CSE,1,4.8,64.9,59.6,65.8,58.3,79.0,59.9,2.2,6.6,Low,4.1,47.2,1
S1995,22,Male,CSE,1,8.7,91.2,67.5,87.1,95.7,78.2,92.7,4.5,6.3,High,3.4,59.8,1
S0095,22,Male,IT,1,9.5,67.3,72.8,52.7,72.1,87.1,65.1,4.3,8.4,Medium,3.4,54.9,1
S0034,23,Female,AIML,1,1.7,72.1,67.6,40.8,60.5,56.3,59.8,3.8,7.9,Low,4.3,52.4,1
S1464,21,Female,IT,2,1.9,81.1,59.9,58.8,74.0,71.3,69.3,2.8,7.2,High,6.4,52.0,1
S1668,23,Male,Civil,3,5.0,50.4,71.2,69.5,73.5,71.9,77.0,4.9,8.1,High,4.3,43.4,1
S0449,20,Male,IT,1,3.4,87.0,82.6,97.7,67.4,83.3,74.0,4.8,7.8,High,2.1,60.9,1
S0717,22,Female,ME,1,7.0,70.2,78.0,83.1,71.5,94.7,91.4,2.6,7.7,High,2.1,53.5,1
S1810,18,Male,IT,1,0.5,58.7,54.7,40.9,44.2,40.8,46.8,1.0,5.1,Low,5.0,25.3,0
S1518,23,Male,EEE,1,5.8,83.4,76.0,52.6,59.2,82.9,65.6,3.5,5.4,Medium,5.6,52.3,1
S0001,20,Male,ECE,3,10.3,100.0,69.0,68.9,62.7,60.8,85.8,5.3,7.3,High,4.8,74.0,1
S1376,23,Female,EEE,1,0.5,30.0,30.5,25.9,29.7,15.0,34.1,0.3,7.5,Low,6.0,18.0,0
S1102,24,Female,ECE,1,2.4,55.7,58.7,61.3,60.0,69.2,70.0,4.4,6.4,Low,0.7,45.0,1
S1109,21,Female,EEE,4,5.5,76.3,76.4,61.3,84.7,84.8,85.1,3.6,8.0,High,1.3,53.8,1
S1227,20,Male,ECE,4,5.7,61.9,45.3,51.6,38.0,57.9,49.2,0.3,6.4,Low,5.0,35.3,0
S0083,20,Male,ME,2,4.9,72.9,69.8,64.3,70.1,60.0,63.0,4.6,7.7,High,4.5,43.1,1
S1289,18,Female,CSE,4,0.5,69.2,59.9,66.3,55.1,53.6,58.7,0.3,7.2,Low,2.7,36.9,0
S0677,18,Male,CSE,3,9.9,100.0,88.9,80.4,73.6,90.0,94.8,2.8,6.2,High,1.8,60.2,1
S1921,21,Female,CSE,3,8.4,90.8,51.5,80.3,77.2,92.5,72.6,3.1,7.4,Medium,3.2,47.2,1
S1047,19,Male,ECE,3,0.5,79.2,56.8,63.3,51.2,71.1,53.4,0.3,5.6,Low,1.3,39.2,0
S0771,18,Male,CSE,1,3.3,41.0,30.8,58.2,55.9,58.2,43.7,2.0,7.7,Low,6.6,46.2,1
S1947,20,Female,IT,3,14.1,100.0,98.0,93.5,99.9,98.0,100.0,6.9,3.7,High,2.4,77.0,1
S1281,21,Male,AIML,3,0.5,66.0,48.8,66.9,66.6,66.0,71.3,2.4,8.9,Low,4.2,46.2,1
S1581,19,Male,CSE,3,9.8,83.1,68.9,85.0,90.3,86.2,72.0,3.0,6.7,High,5.2,52.5,1
S1489,20,Male,ME,3,3.0,53.2,71.9,61.8,73.3,71.9,59.7,3.9,7.6,High,3.3,52.5,1
S0405,20,Female,AIML,1,2.3,67.5,59.5,71.0,79.3,59.6,53.0,2.5,5.4,Medium,6.0,41.8,1
S1728,25,Male,CSE,2,8.7,85.3,63.3,57.9,60.9,60.8,73.3,4.2,7.9,Low,1.2,49.6,1
S1299,21,Male,IT,2,2.3,46.3,41.5,64.5,60.2,63.6,59.4,2.4,8.0,High,2.6,38.4,0
S1341,19,Female,EEE,4,0.5,86.3,59.6,65.1,45.2,57.8,66.3,1.1,6.0,Low,3.2,41.0,1
S0105,23,Female,IT,1,6.8,72.6,80.4,52.6,75.0,57.7,62.6,2.7,7.8,Medium,5.2,53.4,1
S0689,22,Male,ECE,3,5.6,77.8,85.1,86.8,82.3,54.8,77.8,4.7,6.4,High,1.3,59.9,1
S1306,23,Male,ECE,4,6.2,67.3,58.6,60.6,62.7,56.7,69.2,2.6,9.1,High,3.0,54.2,1
S0827,20,Female,ME,1,1.9,65.2,70.6,66.9,60.5,58.8,66.3,2.2,6.1,Medium,3.7,56.5,1
S0063,22,Female,EEE,2,10.0,76.4,89.0,84.0,80.2,71.4,75.8,2.4,7.9,High,2.0,61.6,1
S0853,19,Male,EEE,4,0.5,53.9,55.3,70.9,58.6,63.7,59.7,0.5,5.9,Medium,0.7,37.1,0
S1354,22,Male,ECE,3,3.2,59.0,70.4,65.5,59.3,46.1,62.8,2.0,6.9,Low,4.5,45.2,1
S0224,20,Male,EEE,2,7.1,74.3,57.2,55.7,56.9,50.5,91.9,4.3,7.1,Medium,3.2,37.6,0
S0146,18,Female,ME,1,0.7,52.8,76.9,59.7,64.0,34.2,64.9,0.7,6.8,Low,4.6,34.2,0
S1089,25,Female,ECE,2,8.8,69.4,78.6,72.2,98.3,88.3,95.1,3.0,9.1,High,3.4,47.2,1
S0374,21,Male,IT,4,7.6,74.7,81.2,72.3,73.2,80.4,81.6,5.6,8.8,Medium,4.6,72.6,1
S1421,20,Female,CSE,1,4.1,69.3,66.1,59.6,68.2,65.5,73.3,1.2,5.4,Medium,1.6,43.2,1
S1143,21,Female,ECE,4,8.5,32.6,52.8,50.5,40.2,55.2,69.3,0.3,7.9,Low,3.4,38.2,0
S1827,18,Male,ME,4,5.1,85.1,62.1,65.2,74.8,56.6,79.8,3.9,4.2,Low,2.8,44.0,1
S1495,21,Female,ECE,4,0.6,31.7,45.1,42.7,44.5,39.4,59.6,0.3,8.6,Low,4.9,34.0,0
S1602,20,Female,IT,1,0.5,45.2,47.4,43.5,53.3,40.3,52.0,1.7,4.6,Low,4.0,38.5,0
S1271,21,Male,CSE,2,3.5,58.9,50.3,56.6,60.0,39.8,55.1,1.9,6.6,Medium,3.9,41.3,1
S0010,21,Male,CSE,1,8.8,79.8,98.0,63.7,77.5,63.8,84.7,3.0,7.2,Medium,0.8,57.1,1
S0450,18,Male,EEE,3,8.4,77.1,57.9,67.6,54.5,34.1,78.4,1.2,6.1,High,3.8,48.7,1
S0709,19,Male,Civil,3,8.2,78.2,69.9,65.5,53.7,67.0,70.1,2.2,6.2,Medium,2.2,42.7,1
S0256,21,Female,ME,3,7.4,81.9,96.8,62.9,74.5,78.2,80.9,5.3,7.0,Medium,3.2,63.1,1
S0883,18,Male,EEE,2,3.8,66.5,62.0,83.6,58.4,74.0,74.3,2.0,7.2,High,4.3,47.9,1
S0390,22,Female,CSE,3,3.4,74.9,55.7,59.8,48.3,49.4,63.9,1.7,6.8,Low,4.3,38.2,0
S0909,19,Male,EEE,4,12.8,100.0,80.7,86.5,91.6,79.3,92.7,6.3,6.6,High,4.8,57.6,1
S0925,20,Male,CSE,3,5.0,100.0,57.8,51.4,61.7,48.6,51.7,2.9,8.4,High,5.7,56.1,1
S1704,20,Female,CSE,2,4.9,81.2,63.5,70.2,64.4,61.9,67.7,5.3,6.8,High,4.6,44.2,1
S1233,19,Male,ME,1,4.6,78.3,63.5,49.3,48.7,57.9,54.2,1.2,7.4,High,3.2,42.5,1
S0461,18,Female,IT,1,4.0,71.4,56.2,67.2,56.6,75.8,64.0,0.3,6.9,High,3.5,44.9,1
S1270,19,Female,IT,2,2.2,69.1,58.3,61.3,60.5,70.8,65.0,4.6,6.9,High,5.4,45.4,1
S1760,21,Female,IT,1,3.4,56.6,67.1,61.8,60.9,72.0,58.9,4.2,6.6,Medium,5.0,58.7,1
S1169,18,Female,CSE,1,9.0,100.0,79.0,72.4,65.2,87.8,86.1,4.1,6.8,High,3.6,71.2,1
S0959,19,Male,CSE,3,11.1,88.6,71.5,83.4,75.6,74.3,100.0,3.8,4.7,High,2.3,58.1,1
S0502,21,Female,ECE,1,9.1,92.6,90.5,79.7,92.1,76.6,77.4,4.4,7.2,High,4.7,63.4,1
S0740,20,Male,ME,4,2.6,52.3,60.3,62.7,47.0,49.0,67.3,0.3,6.3,Low,3.5,41.9,1
S1850,21,Male,ECE,1,2.9,62.1,48.2,64.4,42.4,39.9,75.0,3.1,6.0,Medium,4.3,45.9,1
S0869,22,Male,ME,3,1.2,77.8,46.8,52.3,55.8,60.2,74.5,1.5,7.4,Medium,2.3,47.4,1
S0732,22,Male,CSE,1,5.5,73.1,39.6,39.0,32.3,35.4,61.6,3.3,6.8,Medium,4.8,42.0,1
S0540,19,Female,CSE,3,0.5,50.6,62.1,68.7,56.8,63.9,67.4,1.9,8.1,Low,3.5,41.7,1
S1202,18,Male,AIML,1,6.4,89.6,55.1,75.9,71.8,53.8,65.9,4.0,7.9,High,2.9,49.3,1
S0698,21,Male,ECE,2,2.7,73.1,75.4,73.6,67.6,42.5,83.1,2.6,6.8,Medium,1.6,53.4,1
S1393,19,Female,Civil,4,4.2,72.9,69.0,80.1,64.9,76.6,84.4,2.7,6.0,High,6.2,44.2,1
S1377,20,Female,ECE,2,6.6,49.2,56.4,65.8,56.6,70.4,45.8,0.5,7.9,High,1.5,36.5,0
S1146,23,Male,Civil,3,1.4,76.9,51.7,58.9,49.8,53.1,66.9,0.3,9.9,High,2.8,36.7,0
S1032,21,Male,ECE,2,14.1,100.0,89.0,85.1,73.4,56.1,86.7,2.2,8.0,High,3.2,66.9,1
S0373,18,Female,CSE,4,3.1,64.0,72.1,75.8,58.1,85.8,71.8,2.9,5.7,High,5.3,52.9,1
S0668,19,Female,Civil,3,7.4,88.1,87.2,81.1,65.9,81.1,80.8,4.1,7.5,High,1.8,54.9,1
S1526,19,Male,CSE,3,3.5,69.3,54.7,70.3,54.0,48.4,70.4,1.7,5.5,High,4.8,45.7,1
S0358,21,Male,ME,2,7.1,60.3,68.0,79.6,64.5,86.9,59.0,2.9,8.7,Medium,2.8,51.0,1
S0968,19,Female,EEE,2,2.9,78.1,48.2,58.0,55.3,60.8,66.7,0.3,6.4,Low,3.4,38.8,0
S0784,20,Female,IT,2,0.5,46.3,32.0,46.7,50.8,34.3,42.9,0.3,7.9,Low,3.7,40.4,1
S0736,23,Female,CSE,3,1.0,66.4,63.0,49.2,56.3,47.7,57.2,0.3,6.3,Medium,2.3,33.1,0
S1036,21,Male,IT,4,0.5,41.7,38.5,28.1,53.4,64.7,52.5,0.7,7.9,Low,6.8,32.7,0
S0971,21,Male,ECE,1,10.3,73.5,65.8,79.3,81.8,73.8,68.5,3.5,8.7,Medium,1.7,69.3,1
S1525,20,Male,ECE,2,7.5,93.1,47.0,60.0,52.5,56.1,77.3,0.8,6.4,High,4.9,48.2,1
S1487,20,Male,CSE,2,6.7,92.2,48.2,54.2,42.1,70.2,66.0,0.7,8.0,Medium,0.9,49.6,1
S1524,18,Male,ECE,3,10.9,96.7,64.3,86.5,83.6,90.4,82.2,1.8,5.3,High,0.5,72.4,1
S1491,19,Male,CSE,1,4.8,81.4,52.6,48.0,63.0,46.2,49.5,0.3,7.3,Low,5.6,44.4,1
S1643,21,Male,IT,2,3.6,100.0,66.6,85.8,84.2,57.5,92.6,3.5,7.3,High,4.3,54.3,1
S1253,18,Female,ME,1,3.1,87.9,70.2,65.5,61.0,67.7,74.6,4.5,7.8,Medium,3.8,39.2,0
S1694,19,Male,ME,3,11.6,83.2,98.0,100.0,91.8,100.0,100.0,5.5,6.1,High,2.0,81.5,1
S1750,19,Female,ME,3,0.5,72.3,53.4,51.2,47.8,49.0,55.0,0.7,10.1,Medium,4.2,37.9,0
S1237,22,Male,ME,3,0.5,71.3,41.8,61.5,53.9,57.1,54.1,1.3,7.4,Medium,1.0,26.7,0
S0886,19,Female,Civil,4,12.8,100.0,94.1,84.8,100.0,100.0,98.0,5.7,7.1,High,4.2,70.8,1
S0080,18,Female,CSE,2,7.3,67.1,47.1,52.1,46.0,21.3,53.8,0.3,8.1,Low,5.6,43.1,1
S1173,21,Male,CSE,2,0.8,64.8,42.6,72.0,61.4,41.2,62.3,1.1,6.2,Low,3.3,33.5,0
S0815,22,Female,EEE,2,13.4,98.8,98.0,79.9,82.5,89.3,84.3,4.0,5.9,High,5.8,58.6,1
S1286,20,Male,ME,2,7.8,69.6,78.9,77.8,66.1,70.2,75.8,4.0,7.7,High,4.0,57.8,1
S0672,23,Male,Civil,4,8.2,92.4,90.1,70.5,72.2,82.6,89.6,3.3,5.3,High,2.7,56.3,1
S1532,21,Female,CSE,1,6.7,47.9,56.3,65.8,58.8,50.0,72.9,0.5,6.2,High,2.6,42.2,1
S0058,19,Male,CSE,2,1.6,55.6,38.2,57.6,62.9,34.0,63.4,0.3,8.6,Low,3.0,30.6,0
S0134,20,Male,ME,1,3.4,70.4,60.1,63.8,53.0,57.1,67.0,4.6,7.8,Low,2.9,44.7,1
S1141,22,Male,ECE,4,5.2,66.0,55.4,66.1,71.7,62.4,77.3,4.3,7.2,Medium,1.5,47.3,1
S0934,21,Female,ECE,1,10.0,89.8,67.9,75.8,90.6,71.8,67.1,4.1,6.8,Medium,4.7,50.5,1
S1685,19,Female,CSE,1,5.6,75.7,62.5,79.1,56.5,69.6,75.5,1.5,9.0,Medium,3.0,49.9,1
S0824,20,Male,IT,4,0.5,60.5,38.4,46.5,30.7,50.7,30.2,0.3,6.4,Low,3.8,40.6,1
S1215,21,Male,IT,1,10.2,89.4,98.0,88.1,88.7,97.5,96.6,3.8,7.6,High,3.2,67.1,1
S0505,21,Male,ECE,1,2.1,53.6,43.4,75.6,68.6,51.4,57.3,1.3,7.1,Medium,5.6,40.5,1
S1775,22,Female,CSE,2,3.5,70.9,56.0,57.4,75.0,56.2,65.2,3.0,5.3,Low,1.6,43.0,1
S0348,18,Male,ECE,4,8.7,54.6,55.5,70.3,66.0,62.9,82.4,2.5,5.5,High,3.8,44.1,1
S0387,19,Male,AIML,3,3.5,66.7,58.5,48.4,41.3,45.0,38.4,1.7,3.9,Low,0.5,34.0,0
S1025,23,Male,AIML,3,1.7,87.9,71.1,74.7,81.6,72.2,67.0,3.2,5.6,High,2.4,41.4,1
S0895,21,Male,IT,2,9.2,52.5,82.7,82.4,77.0,48.9,81.5,3.4,6.3,Low,3.8,50.8,1
S0829,22,Male,IT,3,4.6,50.6,73.0,60.9,49.4,49.8,87.0,1.6,9.2,Medium,5.7,58.4,1
S1893,22,Female,ECE,4,2.2,82.5,61.4,71.0,80.7,56.7,65.7,4.7,7.6,High,4.2,52.4,1
S0476,25,Female,ECE,4,8.7,71.9,77.5,75.0,76.3,35.6,73.6,1.4,7.4,High,4.5,37.9,0
S1471,21,Male,ME,4,3.8,76.0,46.4,47.4,47.9,49.1,67.5,0.9,6.0,Medium,3.4,40.6,1
S1448,22,Female,ME,1,9.7,67.2,91.5,87.3,83.6,92.3,91.8,3.3,5.9,High,3.6,65.4,1
S1582,20,Female,IT,2,9.6,72.4,66.3,69.5,76.6,62.4,58.4,3.6,7.8,Low,3.7,56.5,1
S0653,21,Male,ECE,2,5.0,51.3,47.5,62.3,52.2,45.9,54.2,1.7,5.4,Low,2.8,47.1,1
S0173,20,Male,ECE,1,1.3,54.8,43.5,34.9,51.0,45.9,45.0,0.3,5.8,Medium,3.5,30.1,0
S1150,22,Male,CSE,3,6.3,66.6,72.9,79.0,72.9,79.6,95.0,3.4,7.8,Low,2.9,49.6,1
S0039,21,Male,ME,1,1.6,55.0,51.7,53.5,54.6,21.5,59.3,3.0,6.6,Low,2.6,28.8,0
S0714,20,Male,EEE,4,2.5,77.9,59.5,81.8,72.9,75.2,59.5,4.0,6.3,Medium,2.1,49.5,1
S0091,18,Female,EEE,2,4.3,67.1,56.5,61.3,32.1,32.5,44.9,0.3,8.1,Low,2.6,30.9,0
S1937,19,Male,ME,2,11.2,100.0,70.5,82.0,86.9,79.0,66.6,5.6,8.5,High,3.9,71.2,1
S1206,22,Female,IT,1,2.5,58.1,59.5,52.9,64.7,57.6,75.8,1.0,9.5,Low,6.0,45.9,1
S0876,19,Male,ME,2,7.5,72.6,45.7,31.2,64.2,52.4,54.6,1.8,5.8,Low,2.1,47.3,1
S1352,21,Male,AIML,1,5.4,99.6,82.9,59.1,69.6,64.8,61.6,3.4,6.3,Medium,4.2,46.8,1
S1890,25,Male,ECE,2,4.3,81.0,55.3,58.0,59.3,55.4,78.3,0.3,5.4,Low,3.9,46.9,1
S1094,20,Female,CSE,1,0.5,41.0,45.5,37.2,27.1,39.6,49.7,0.3,4.4,Low,4.8,33.2,0
S1156,22,Female,IT,4,6.7,91.9,73.3,56.4,76.2,74.0,78.1,3.0,6.9,High,2.5,52.3,1
S1782,23,Male,IT,1,5.1,80.6,87.2,77.8,83.3,69.4,77.9,4.6,7.7,Low,2.4,53.0,1
S1959,21,Male,EEE,1,1.8,40.5,56.6,62.0,59.7,59.6,54.5,3.7,7.1,Low,2.7,41.1,1
S0500,25,Male,IT,4,0.5,67.8,40.8,55.3,65.6,46.8,58.2,2.1,6.2,Low,2.4,42.4,1
S0339,20,Male,IT,2,0.5,62.4,63.3,53.6,58.5,31.3,49.8,3.5,6.3,Medium,5.0,45.6,1
S1189,20,Female,AIML,2,2.1,58.2,61.4,45.5,87.5,52.3,65.0,0.6,7.7,Medium,4.9,27.9,0
S0029,21,Male,EEE,3,5.8,77.7,78.2,90.7,78.2,64.3,73.3,4.3,9.9,High,4.3,44.1,1
S1218,21,Male,EEE,3,5.0,76.4,68.1,65.8,71.9,61.3,90.0,3.3,5.5,Medium,2.9,44.9,1
